% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=261133, Tue Aug 23 10:54:18 2022, <python>{}</python>
403 4030 0.0012995516961843664 0 0 1.1151141752539515e-05 0.03071537468088041 4.284021657276302e-05 1.746396061722412e-05 0.025931122844469745 1.3435928117803285e-05 1.500870368139071e-05 1.1378047257845086e-05 1.1799130305020226e-05
404 4040 0.0012925391860869671 0 0 1.1224613916170192e-05 0.03068259336023348 4.2689592630551035e-05 1.729042344715511e-05 0.025869163321845624 1.3159915940405834e-05 1.508087844458098e-05 1.1900761191193581e-05 1.1608978810010216e-05
405 4050 0.0012684815036804547 0 0 1.073835307169936e-05 0.02938772745223083 4.1081360100204214e-05 1.670354752365982e-05 0.02492078574460166 1.2854524134530666e-05 1.4799925409619725e-05 1.1746672295974649e-05 1.1143319657719184e-05
406 4060 0.001305190195031765 0 0 1.0664867346723928e-05 0.02977601122442646 4.205563271152736e-05 1.7326318581367765e-05 0.025152581435297413 1.3529630311080438e-05 1.4816708340360881e-05 1.2216414111462225e-05 1.065280601693072e-05
407 4070 0.0012804624677316767 0 0 1.0441832654248235e-05 0.029202289888184452 4.132539295859362e-05 1.7219077173631135e-05 0.02492964728183842 1.3280601561659862e-05 1.4314194837129592e-05 1.1771518583558172e-05 1.0443922540770859e-05
408 4080 0.001249082571123642 0 0 9.963072721774428e-06 0.02713506270135456 3.939195079609569e-05 1.6243093819772264e-05 0.023077960926720063 1.2403296971762416e-05 1.397409230119364e-05 1.1427872497050326e-05 1.0126297999322434e-05
409 4090 0.0013523321915104938 0 0 1.0584616941446525e-05 0.02889658289046322 4.4302375878616125e-05 1.7191619346452134e-05 0.024649521198810153 1.3445016789111204e-05 1.5376112295350132e-05 1.222488744025866e-05 1.1128098787477565e-05
410 4100 0.0013380272712454828 0 0 1.0763570286587861e-05 0.027776180119669862 4.380259121176011e-05 1.71288276699282e-05 0.02393373787567727 1.3381984681303908e-05 1.4954786128485223e-05 1.1707125317563816e-05 1.1007111364372518e-05
411 4110 0.0011754246654975418 0 0 9.510057477207923e-06 0.02466329527035841 3.733736597919223e-05 1.499927181860232e-05 0.02122871404834722 1.113340050599023e-05 1.282740912730931e-05 1.0240236605638741e-05 9.551849339076284e-06
412 4120 0.0010487943390683682 0 0 8.414355370087792e-06 0.02193854168089939 3.272910377086812e-05 1.3514741644646666e-05 0.018632727195698136 9.865649361066628e-06 1.1226922996734533e-05 9.176301145028546e-06 8.511567101689412e-06
413 4130 0.0009194998487138972 0 0 7.212361857880643e-06 0.019264479933822288 2.8332115436608185e-05 1.1391216840513186e-05 0.01596000858730425 8.437483860427608e-06 9.777302216080237e-06 7.872008254370854e-06 7.380468345065608e-06
414 4140 0.0008648273440251043 0 0 6.742696264135088e-06 0.018054230325611247 2.6585593262293462e-05 1.068443310587886e-05 0.014881749814441618 7.89501728882755e-06 8.934596152018131e-06 7.614906074333239e-06 6.838545177492939e-06
415 4150 0.0008018127871169931 0 0 6.321767871785842e-06 0.01632835348160755 2.4365546383660766e-05 9.885560406099353e-06 0.0133964592846081 7.245155379610668e-06 8.35346004489315e-06 7.032288842090649e-06 6.320426595407714e-06
416 4160 0.00072948179285878 0 0 5.486299209900673e-06 0.014666643538296205 2.104257607100957e-05 8.816819621826411e-06 0.01206168514295216 6.4349198524762794e-06 7.255363968116289e-06 6.378958145613629e-06 5.7088480744899755e-06
417 4170 0.0006631187454266109 0 0 4.97442228195202e-06 0.012656965167298279 1.9125733286831423e-05 8.01471452530838e-06 0.01037012031724799 5.808828740956131e-06 6.499525114565325e-06 5.6640301660853494e-06 5.074595196178886e-06
418 4180 0.0005929546771145696 0 0 4.465911671064432e-06 0.010956818578621892 1.7284720002912606e-05 7.1042279122150245e-06 0.00902838980456658 5.188553587627544e-06 5.688162580657473e-06 4.975207671852083e-06 4.517346879509803e-06
419 4190 0.0005849228758443041 0 0 4.418681252091333e-06 0.010824761819334642 1.679137369160388e-05 6.920222055278471e-06 0.008938513485564712 4.982789307609151e-06 5.647903972718451e-06 4.91246452509863e-06 4.217023297936622e-06
420 4200 0.0005986575877453448 0 0 4.575467334059587e-06 0.010948587222933842 1.7128418343689676e-05 7.099682512625433e-06 0.008817876767495616 5.074519079639531e-06 5.775839237968865e-06 4.878565316875705e-06 4.285653509209024e-06
421 4210 0.0005839155097040476 0 0 4.117198722605493e-06 0.010445015103293931 1.6709631192445396e-05 6.558339777212187e-06 0.008392335628432324 4.950429006408776e-06 5.3821779768568285e-06 4.772772837864176e-06 4.122441678618212e-06
422 4220 0.0005493425862494467 0 0 3.8250237164350885e-06 0.009749904014785496 1.5195963477583986e-05 6.083568664117353e-06 0.007784415269862273 4.608918863936618e-06 5.0129559155777014e-06 4.469313012935345e-06 3.804083110640459e-06
423 4230 0.0005050104967233307 0 0 3.469930395395868e-06 0.008893501395077347 1.3641743761398673e-05 5.612930934878694e-06 0.00714556865181947 4.201511732011315e-06 4.545473499773026e-06 4.191579324111387e-06 3.476993446918713e-06
424 4240 0.0004942877077715002 0 0 3.3309652374316937e-06 0.008446550626088354 1.3256973730365478e-05 5.429395109779056e-06 0.006849683509579735 4.074035537524046e-06 4.310926325182369e-06 4.078587465389866e-06 3.374982003443416e-06
425 4250 0.0005210574494584306 0 0 3.471223683347951e-06 0.008928902008696326 1.3993768262794663e-05 5.5041699075417605e-06 0.007183888955321243 4.260339180294294e-06 4.594144847148192e-06 4.2282230050216255e-06 3.5360055431303202e-06
426 4260 0.0005031133276643093 0 0 3.2839553128737093e-06 0.008526396795329046 1.3293539481546608e-05 5.161821844845723e-06 0.006839657098187898 3.9601459784613595e-06 4.470435766736496e-06 4.003036819638774e-06 3.3855789642091135e-06
427 4270 0.00048602288940195716 0 0 3.1440439745279543e-06 0.008322102910207348 1.2456699362583449e-05 4.952978512555766e-06 0.006851791633777995 3.717146504907023e-06 4.247060635554175e-06 3.7101556308208794e-06 3.252385353682557e-06
428 4280 0.0004998753052560701 0 0 3.1704532769325544e-06 0.008515570263890151 1.233341317172272e-05 5.016442238628297e-06 0.007188823705548494 3.713253172062622e-06 4.256237254549375e-06 3.738547592995204e-06 3.3066532940931484e-06
429 4290 0.000558963529993183 0 0 3.5819603375535248e-06 0.00970778449169606 1.3320303658560971e-05 5.623428118550257e-06 0.008372660564259914 4.073586235855139e-06 4.736466756990217e-06 4.178646405430091e-06 3.5812975712139378e-06
430 4300 0.0006459450182879265 0 0 4.028414278909924e-06 0.011019352560022648 1.5535774318329147e-05 6.182382911329297e-06 0.009762111432513244 4.574439553491397e-06 5.42485173726912e-06 4.793128225274201e-06 4.159991823726931e-06
431 4310 0.000723313960066261 0 0 4.437588906241091e-06 0.01224942739246378 1.7352154704469236e-05 6.8908675129972655e-06 0.01101048228731196 5.089438375600258e-06 6.011213817342982e-06 5.280801131992342e-06 4.4436199747238895e-06
432 4320 0.0007170400999368325 0 0 4.322736090408983e-06 0.012041722475649597 1.6831125252075806e-05 6.818714776624964e-06 0.010904487155646911 4.919312774999876e-06 5.888216464263095e-06 5.310281047139e-06 4.3830468458400295e-06
433 4330 0.0007154695325627213 0 0 4.2932991425762286e-06 0.011744151294206875 1.6523205837515693e-05 6.728666876591108e-06 0.010432842622200404 4.638169431339034e-06 5.696398846250877e-06 5.265538507962578e-06 4.276282534296841e-06
434 4340 0.0006603712173652348 0 0 3.927683187231446e-06 0.01101358751316158 1.5002378021338886e-05 6.200619462863936e-06 0.009714580385241086 4.172886298823858e-06 5.246416224582105e-06 4.83241755230894e-06 3.9160126690469e-06
435 4350 0.0006796626252819768 0 0 3.980518922195256e-06 0.011597937744708563 1.550840652368506e-05 6.1859820353350395e-06 0.009809271307315334 4.289460159189528e-06 5.564825581602491e-06 4.849235014565954e-06 3.964676402792983e-06
436 4360 0.0006407336287693863 0 0 3.6939656106662093e-06 0.011103933361127683 1.4298939099633627e-05 5.67938036377523e-06 0.009082491620334367 3.889381080293638e-06 5.184332087391646e-06 4.350066610349561e-06 3.8104844636866827e-06
437 4370 0.0005943802491763063 0 0 3.265411295506321e-06 0.010081172215858048 1.3271232621338928e-05 4.939626563196907e-06 0.008391617251818112 3.607248223956202e-06 4.614112193320279e-06 4.0548856361179e-06 3.4015627757292894e-06
438 4380 0.0006035601333360189 0 0 3.2483702654739824e-06 0.00999867233562609 1.3555761048715668e-05 4.931446617311133e-06 0.008736165898718 3.584255580809317e-06 4.6709943197932956e-06 4.031853971277507e-06 3.427252438154478e-06
439 4390 0.000597602439819826 0 0 3.2120360261996867e-06 0.009914977939855255 1.3314611868682213e-05 4.892465682300403e-06 0.00843133506867784 3.606096984889699e-06 4.5955234204599255e-06 3.96452412573569e-06 3.33884832379975e-06
440 4400 0.0006533667803337657 0 0 3.5284496902706736e-06 0.010626505554014273 1.4635061831229711e-05 5.2892883544690515e-06 0.009091920689106471 3.919131235654975e-06 5.0523455597472335e-06 4.320222154428433e-06 3.588008908133658e-06
441 4410 0.0007000593700857934 0 0 3.6188467781556987e-06 0.01140538334912171 1.5567461275863696e-05 5.530424289589586e-06 0.009740292822492355 4.3068013170382575e-06 5.318316226754336e-06 4.573300480915641e-06 3.7439051243058994e-06
442 4420 0.0006825043370467365 0 0 3.4460223424269305e-06 0.0110890633492772 1.4535120861113974e-05 5.351788425504475e-06 0.009680947652359818 3.921392726142675e-06 5.088627996327409e-06 4.346270262989032e-06 3.577264092867448e-06
443 4430 0.0006478292023827086 0 0 3.1534592912161914e-06 0.010429383851941601 1.3971514597208474e-05 4.988115453559518e-06 0.009195758845279796 3.740959963322489e-06 4.638244784030797e-06 4.18786174011277e-06 3.4324108882227545e-06
444 4440 0.0006302646080492011 0 0 3.086413838942912e-06 0.010361795998805072 1.3465763743410194e-05 4.887246523958592e-06 0.008788177551827132 3.619609503969896e-06 4.3586124734490875e-06 4.055854563282398e-06 3.2500169726225175e-06
445 4450 0.0006400834337175627 0 0 3.225793515307386e-06 0.010613710751731679 1.3883249614210002e-05 4.980365541479942e-06 0.008832144158118402 3.7401655197155685e-06 4.456231616049578e-06 4.103719111037347e-06 3.294841594695647e-06
446 4460 0.0006798201576596901 0 0 3.4660301149341576e-06 0.012056222104813823 1.4787356060854248e-05 5.239039963616236e-06 0.009069237078687222 3.9539177577134765e-06 4.571365506312106e-06 4.295053074952917e-06 3.4017434376336076e-06
447 4470 0.0007204057818409697 0 0 3.6115020189160513e-06 0.012815890820464667 1.5620987320937907e-05 5.4808887151998525e-06 0.00945587253491184 4.190982624417491e-06 4.722057359912934e-06 4.567944507740231e-06 3.7137059843702726e-06
448 4480 0.0007075826655622419 0 0 3.4987692083205613e-06 0.013316302653892614 1.5062768335961033e-05 5.359245040278357e-06 0.008951736006625428 4.072090177876654e-06 4.384946370612841e-06 4.345596361539227e-06 3.646147069337582e-06
449 4490 0.0007189338466116802 0 0 3.4777922087749382e-06 0.013886925092687775 1.4860362494480247e-05 5.320966930149395e-06 0.009047554426161987 4.0510457061856606e-06 4.46841748686008e-06 4.457493405454907e-06 3.664255852566579e-06
450 4500 0.0007132610481574411 0 0 3.500126362529364e-06 0.013339963894484844 1.4994183002677666e-05 5.3049152710134965e-06 0.008682654192989477 4.0026828122534125e-06 4.423645505589401e-06 4.45983520871312e-06 3.6526396624650495e-06
451 4510 0.0006554439218948584 0 0 3.216706536729007e-06 0.012019376478824294 1.3535233419554552e-05 4.904120651186178e-06 0.007925891223061246 3.6338021727843966e-06 4.027537213904962e-06 3.9822876342741725e-06 3.3466071334352002e-06
452 4520 0.0006863561487953046 0 0 3.4038812133334816e-06 0.013178395139136616 1.4284134981408321e-05 5.174224954108456e-06 0.008770630739192138 3.7755707563488765e-06 4.20135722757916e-06 4.1436193778347195e-06 3.4267472697617e-06
453 4530 0.0007449131217698149 0 0 3.6669630857482355e-06 0.01468855536239225 1.544002279173105e-05 5.529843048048188e-06 0.009442416782797083 4.076252810225451e-06 4.6119713060703765e-06 4.482718072085769e-06 3.5870571830772157e-06
454 4540 0.0007359623862570866 0 0 3.505499715951488e-06 0.01461406149371429 1.513167471074605e-05 5.423045043935922e-06 0.009344546738988485 3.968817746276495e-06 4.492800015582749e-06 4.238751281139561e-06 3.432787445821052e-06
455 4550 0.000701624751312027 0 0 3.1908567267119314e-06 0.014055027167442042 1.3974245033299825e-05 4.927861290002065e-06 0.009098780951155856 3.7296011800629425e-06 4.245059463875451e-06 4.062218784987892e-06 3.2197958772926506e-06
456 4560 0.0006592540829388786 0 0 3.0084192305770483e-06 0.013148104017073845 1.3241460546027495e-05 4.66154461617043e-06 0.00851948445535975 3.5219089566355517e-06 3.994776495237792e-06 3.7394796179981686e-06 3.0093693046649577e-06
457 4570 0.000599846447893901 0 0 2.5449689978519846e-06 0.011986597993751751 1.1835719190695022e-05 3.985990615504359e-06 0.007574084314002554 3.2088677656111166e-06 3.565289568397632e-06 3.389245087391038e-06 2.703047344248002e-06
458 4580 0.0005929847296336363 0 0 2.501596417567797e-06 0.012151575937730332 1.150742144993381e-05 3.903647674492471e-06 0.007766236588099678 3.109861698784889e-06 3.5331843446569976e-06 3.316571297457668e-06 2.6596688103217957e-06
459 4590 0.0005977485976302905 0 0 2.468864411619885e-06 0.012530243787519706 1.12870336123093e-05 3.858999892461834e-06 0.007938951303317024 3.074788725227783e-06 3.482598330312395e-06 3.2565005627646838e-06 2.7371825841746084e-06
460 4600 0.0005621287581028348 0 0 2.3419882081567483e-06 0.011721037080005357 1.0515422638857568e-05 3.568534057127476e-06 0.007401361537308452 2.8419182350548793e-06 3.290368166984596e-06 3.0387967749297952e-06 2.5583199007141232e-06
461 4610 0.0005580363759603812 0 0 2.2969056221984626e-06 0.011713736818597829 1.0289756257974447e-05 3.468438306996312e-06 0.007253548449159596 2.7338558573328213e-06 3.276204751884494e-06 2.9224854998345464e-06 2.5192847222325372e-06
462 4620 0.0005195013157214002 0 0 2.09031539451602e-06 0.010904666875998108 9.61578860510561e-06 3.148460353399583e-06 0.006592570028676216 2.5178536125898173e-06 2.9943532134485663e-06 2.6905057443104693e-06 2.3250222215901425e-06
463 4630 0.0004754554443965047 0 0 1.9098493804071534e-06 0.009678287008894918 8.64038148042366e-06 2.8907327604354672e-06 0.005973705422708135 2.2719125492885014e-06 2.7272711034011294e-06 2.4808353490179633e-06 2.060421289257759e-06
464 4640 0.000466449712860844 0 0 1.8439660959143058e-06 0.009067742567649893 8.71328964579371e-06 2.885880542333595e-06 0.0057747057420060015 2.2332360268490054e-06 2.6547630252427406e-06 2.377643489547857e-06 2.030453648821677e-06
465 4650 0.00042320340788520015 0 0 1.6718870031655829e-06 0.00815043638674969 7.685738071906713e-06 2.5611615351366066e-06 0.0051996936968185335 1.991822791563568e-06 2.3665578054545163e-06 2.1428679158283915e-06 1.845185581947054e-06
466 4660 0.0003971048252239909 0 0 1.593141251542699e-06 0.007413648090592969 7.2474879846427465e-06 2.395767717536077e-06 0.004924822948336826 1.890354573329407e-06 2.2468980982331116e-06 1.999550068237795e-06 1.7414807640904943e-06
467 4670 0.0003485366828054644 0 0 1.3856989837075973e-06 0.006406338553764972 6.338907084958817e-06 2.0688836957867594e-06 0.004212473070289403 1.6559762518948878e-06 1.937312524579648e-06 1.7307895807153537e-06 1.4606028589872032e-06
468 4680 0.0003174715938196233 0 0 1.2582456274360544e-06 0.005723817673851548 5.684609828536975e-06 1.8877060651531059e-06 0.0037794422278899903 1.4861264804049654e-06 1.7583195761145583e-06 1.573566161781011e-06 1.3233737496494395e-06
469 4690 0.00027928001924851925 0 0 1.1102460229436344e-06 0.005060281537230397 4.90287365776906e-06 1.6491188938601739e-06 0.003313200190038478 1.2573887157456146e-06 1.5570391439159004e-06 1.3565655543232863e-06 1.1090267632051665e-06
470 4700 0.00026473859153263753 0 0 1.0447881807293414e-06 0.004788566834979392 4.481752609500071e-06 1.5499808866947247e-06 0.00315868513899122 1.1644576172239156e-06 1.4751629055898391e-06 1.2857264586521125e-06 1.008698485728827e-06
471 4710 0.0002542399941647499 0 0 1.0072490666635048e-06 0.004482320713515574 4.247834966081981e-06 1.4892415721790313e-06 0.00310614119770222 1.1188224535125227e-06 1.4122305118953605e-06 1.2275626296569153e-06 9.765261723740046e-07
472 4720 0.00021917705831323906 0 0 8.473627350107897e-07 0.003848354399816549 3.487592909440373e-06 1.2613175176276796e-06 0.0025766404145898115 9.444805152523626e-07 1.1701564623149835e-06 1.0229512790896957e-06 8.382382240479373e-07
473 4730 0.00019356308459040822 0 0 7.426102224334349e-07 0.0033903975085120184 3.0574700942786735e-06 1.1031654277449665e-06 0.0021655831632805124 8.352635383155733e-07 1.0404928420342308e-06 8.904898447074055e-07 7.420269496465574e-07
474 4740 0.00017092794218807091 0 0 6.333859628304253e-07 0.0029307960925608247 2.7078838856845405e-06 9.464145482145697e-07 0.0019085943850000186 7.410163563983998e-07 8.91674342164713e-07 7.461899411926073e-07 6.505864844780454e-07
475 4750 0.00015272909112021372 0 0 5.646604956577638e-07 0.0025080013627368915 2.3642158066667417e-06 8.49668652968765e-07 0.0017037605027303772 6.520096234081128e-07 7.959377539474004e-07 6.578944484737846e-07 5.801058328132237e-07
476 4760 0.00014625324347573173 0 0 5.376940760170387e-07 0.0025197238849155013 2.2219759190516805e-06 7.956541467869551e-07 0.0015762713026435027 6.16427456977586e-07 7.490271592086664e-07 6.32906708841117e-07 5.580872819526792e-07
477 4770 0.00014443942489846803 0 0 5.310155294749487e-07 0.002482703613261626 2.203127811647677e-06 7.940981831432978e-07 0.0015019783084818832 6.090150989571786e-07 7.486077114728293e-07 6.295310166720803e-07 5.356879130331224e-07
478 4780 0.00013604412459921787 0 0 4.825737427085743e-07 0.002280846818053846 2.0611564539246925e-06 7.042629417347469e-07 0.0014112479105048612 5.627046710961514e-07 7.018036680170655e-07 5.671025385556009e-07 5.030066831782608e-07
479 4790 0.00012477539741965785 0 0 4.3155174032923465e-07 0.0020847912980141033 1.8722739429378865e-06 6.305332034747932e-07 0.0012634717220656412 5.068826725330816e-07 6.338515544908741e-07 5.173752986199961e-07 4.787935882798652e-07
480 4800 0.00011560521599124293 0 0 4.0516338299399607e-07 0.0019300708505339856 1.7384209888696488e-06 5.847529659075495e-07 0.0011168572250566974 4.704848340259829e-07 5.975459878426166e-07 4.765980961705971e-07 4.336016581217685e-07
481 4810 0.00011069415983061311 0 0 3.891590688314241e-07 0.0018816180532964305 1.6434703484464637e-06 5.591167681710796e-07 0.0010738717520901143 4.433258807453345e-07 5.760280074254725e-07 4.324016441598429e-07 4.114641094887108e-07
482 4820 9.904972218249046e-05 0 0 3.4395369088239456e-07 0.001664754887924528 1.4782886994063792e-06 4.941932759663993e-07 0.0009573684018858677 3.9645682786465967e-07 5.114796641349127e-07 3.746886488594784e-07 3.610291732059276e-07
483 4830 9.442386968843851e-05 0 0 3.073414650831565e-07 0.00156060226366345 1.399243428159673e-06 4.396793913159732e-07 0.0009004363649819275 3.769262237356441e-07 4.83882149090878e-07 3.5662104037728207e-07 3.437629628361098e-07
484 4840 8.557409471888901e-05 0 0 2.736743718353829e-07 0.001399218870874734 1.2441677096364728e-06 3.911044688278882e-07 0.0008120197131929433 3.3837142433302224e-07 4.2671559750820263e-07 3.171512363567477e-07 3.185019477075984e-07
485 4850 8.217563319445412e-05 0 0 2.602039587375316e-07 0.0013221974044745756 1.2087763071803654e-06 3.7236635448366884e-07 0.000787367919573185 3.2901001977547335e-07 4.0473138171489663e-07 3.0066982518799076e-07 3.0499588946872485e-07
486 4860 8.287028040130197e-05 0 0 2.5954796488654147e-07 0.0012867059994675198 1.1895162805541948e-06 3.774187585056646e-07 0.0008040609430364891 3.2739409463268125e-07 3.980987728501788e-07 3.0514659354758656e-07 3.105817956576816e-07
487 4870 8.272832947219613e-05 0 0 2.574353668699013e-07 0.0012573931370496291 1.1591168269289253e-06 3.806892118141916e-07 0.0008040282250643662 3.231983451775508e-07 3.917231217200339e-07 3.019961734707049e-07 2.946770594947164e-07
488 4880 6.940196461300186e-05 0 0 2.1348876170510047e-07 0.0010338321842686313 9.512123922384246e-07 3.2052042061077286e-07 0.000671786996982442 2.685156428647703e-07 3.222781999398544e-07 2.4839894843759085e-07 2.4551309254533154e-07
489 4890 6.371305378370235e-05 0 0 1.9541133151984682e-07 0.0009370702733741832 8.689887716963406e-07 2.93967372571291e-07 0.000618868944788569 2.477909418471097e-07 2.883973276841186e-07 2.2792956719531952e-07 2.2175491689019296e-07
490 4900 5.6635683057295115e-05 0 0 1.688570726534069e-07 0.0008298060799531063 7.834022060255529e-07 2.54528154372184e-07 0.0005331778963592235 2.2145788084197188e-07 2.4924105941542546e-07 2.0012034125408716e-07 1.905729307510988e-07
491 4910 5.2823968383254186e-05 0 0 1.5924245355459108e-07 0.0007658697731780763 7.183972721077687e-07 2.396329581305379e-07 0.0004898655926829986 2.0344455383550703e-07 2.3263226785927e-07 1.8675449746105224e-07 1.7490688799896737e-07
492 4920 5.1469945512403355e-05 0 0 1.5521392639107665e-07 0.0007524020699182887 6.969516104468473e-07 2.3154161085430733e-07 0.00046493080309715915 1.9820283250289462e-07 2.2955412534699562e-07 1.719292534503674e-07 1.648218366501146e-07
493 4930 4.831694154661465e-05 0 0 1.462565905561741e-07 0.0006945189155063758 6.427097388517548e-07 2.2076486105052287e-07 0.0004084694813177606 1.84862926131943e-07 2.1007991694811053e-07 1.5932026612357712e-07 1.5171574034259657e-07
494 4940 4.153586795797775e-05 0 0 1.2396811223515842e-07 0.0005988403544933476 5.363899079671619e-07 1.8346864150554217e-07 0.0003401444805545806 1.5095435644846685e-07 1.739292072734493e-07 1.3238747071582671e-07 1.2851806808212717e-07
495 4950 3.6900213288091774e-05 0 0 1.0837377660662629e-07 0.0005241898959869826 4.6403086243496297e-07 1.5832203977542427e-07 0.0003026151038432949 1.2712434045973487e-07 1.5392269072763204e-07 1.1689365461728683e-07 1.1409816271230655e-07
496 4960 3.387772135249829e-05 0 0 9.689362345101859e-08 0.0004842473182883264 4.170555598635769e-07 1.4111079322648688e-07 0.00026464613174733646 1.1333128496985837e-07 1.3759041574359228e-07 1.0940024743930313e-07 1.04288076624985e-07
497 4970 3.187361369527652e-05 0 0 8.973018476463119e-08 0.00045089425844218277 3.945773299576471e-07 1.2843384811868824e-07 0.00025082172340637113 1.0759935420700075e-07 1.3044810401623102e-07 1.0068387960598885e-07 9.604300919874544e-08
498 4980 3.238699012869147e-05 0 0 8.73774479606502e-08 0.0004508561692449402 4.0204541857928205e-07 1.2796298611477801e-07 0.00026423712904433713 1.0779243744621877e-07 1.3012347512254675e-07 1.0135414840140283e-07 9.501963673657321e-08
499 4990 3.081186250299598e-05 0 0 8.246052555225537e-08 0.0004310839720585683 3.6746078251677926e-07 1.2087271484853963e-07 0.00025877593562335477 9.810247905647024e-08 1.1569565994037922e-07 9.569755776958304e-08 8.998809778764172e-08
500 5000 2.716572431067578e-05 0 0 7.329284443812501e-08 0.0003846683664350165 3.092466874311886e-07 1.0783086623376599e-07 0.00022856364109866072 8.451975005958498e-08 1.0236567248000364e-07 7.854904407582235e-08 7.879036353289069e-08
501 5010 2.613602752614835e-05 0 0 6.758224909883622e-08 0.0003846764737973649 2.9594169775834447e-07 9.935668270570589e-08 0.00021559916447454465 8.126843462831652e-08 9.693141094939323e-08 7.435405759826948e-08 7.382563248724374e-08
502 5020 2.317760377182098e-05 0 0 5.8637494563164535e-08 0.0003288425956695275 2.607879190071754e-07 8.5292520464474e-08 0.00019018780203840563 7.077777863458171e-08 8.039938185727331e-08 6.563631879821158e-08 6.64376195768814e-08
503 5030 2.0456173811888512e-05 0 0 4.849181652519704e-08 0.0002860961534846656 2.2702056274753594e-07 7.197112221209351e-08 0.00016344945367585836 6.29858472888147e-08 6.899069836290576e-08 5.8614902530774086e-08 5.7748316650007304e-08
504 5040 1.8330741424263566e-05 0 0 4.331685237672799e-08 0.0002494602504921225 2.0012433532210392e-07 6.354120603133431e-08 0.00014012278603203345 5.563753109525059e-08 5.9423865378580036e-08 5.357132624506742e-08 5.169246514041457e-08
505 5050 1.6509768245761793e-05 0 0 3.7957465270887224e-08 0.0002273108388746383 1.7922197000495531e-07 5.5539505796589764e-08 0.00012448435683252998 4.98231083699094e-08 5.4160933784511784e-08 4.6496911577973114e-08 4.530383221420591e-08
506 5060 1.4472691074984398e-05 0 0 3.228460491986283e-08 0.00019711151890733125 1.4766467342459022e-07 4.825204714654495e-08 0.00010851203738853404 4.2416286329574285e-08 4.568238304612989e-08 4.009940551820772e-08 4.0188353371625216e-08
507 5070 1.3411612551998014e-05 0 0 2.992161182728906e-08 0.00017784926522523533 1.366037237245451e-07 4.428732111485799e-08 9.970200235415608e-05 3.8992521052444316e-08 4.0474054990769515e-08 3.72919944314011e-08 3.750874264833797e-08
508 5080 1.2958544942199384e-05 0 0 2.846093373548501e-08 0.00017218497656158198 1.2500306539306884e-07 4.313174388256688e-08 9.583711671613807e-05 3.6194694925669067e-08 3.855661493198032e-08 3.620385905988215e-08 3.5932698125451434e-08
509 5090 1.1872041308934318e-05 0 0 2.6035486397667345e-08 0.0001531518940106292 1.0929698090322342e-07 3.934326149854273e-08 8.449038750416626e-05 3.229569740915209e-08 3.570061787383585e-08 3.3472959034590736e-08 3.311297598638924e-08
510 5100 1.091173422021114e-05 0 0 2.3599391180131864e-08 0.00014130154808441496 9.504868957340863e-08 3.52557108002368e-08 7.891644836808333e-05 2.8635267562938656e-08 3.173861586306069e-08 2.992253913095255e-08 3.0672333530225613e-08
511 5110 1.0288304084007681e-05 0 0 2.253144991761565e-08 0.00013299639492958212 9.014785484009079e-08 3.2789511902117966e-08 7.3613132716518e-05 2.690070866394949e-08 2.9470085337525566e-08 2.8200616684194002e-08 2.8374973481740068e-08
512 5120 9.59400639544105e-06 0 0 2.0777009757572508e-08 0.00012198834525675172 8.548214782724591e-08 3.06255287241716e-08 6.740613664759706e-05 2.570580874008774e-08 2.7521023668956654e-08 2.610833233296486e-08 2.675931744480432e-08
513 5130 9.34008806865145e-06 0 0 2.0311005000341696e-08 0.00011913108818277688 8.282333622998068e-08 2.9962006068828656e-08 6.58254032402101e-05 2.4252570659220968e-08 2.61578659067178e-08 2.5522997693513267e-08 2.537789213163784e-08
514 5140 1.0011072309443026e-05 0 0 2.15394679817129e-08 0.00012954974100727492 1.0154242650122864e-07 3.133701278089095e-08 7.09976106040304e-05 2.7583825541366845e-08 2.8140833824120574e-08 2.881342956198657e-08 2.6904799765630233e-08
515 5150 1.0379110908552665e-05 0 0 2.2439039338902705e-08 0.00013439261034359183 1.1032517870625382e-07 3.186568955819701e-08 7.241856467537837e-05 2.8522153744646117e-08 2.8515544329697e-08 3.076476759230469e-08 2.7803330477566516e-08
516 5160 1.1062879351321775e-05 0 0 2.404454304070089e-08 0.00014240550259918207 1.1799426216933115e-07 3.437498265668965e-08 8.214980910330285e-05 3.0126107221482664e-08 3.2143630341339714e-08 3.289227407706356e-08 3.009633325415201e-08
517 5170 1.0968063609049984e-05 0 0 2.406340979376298e-08 0.00013955815937428766 1.1759376228126392e-07 3.39063369465018e-08 7.957233148256927e-05 2.979806905507499e-08 3.196339148049189e-08 3.207193439077632e-08 2.980646537188831e-08
518 5180 1.0668093161359764e-05 0 0 2.3418395641405973e-08 0.00013069970307547012 1.1486571614811592e-07 3.295895500815996e-08 7.822416247578539e-05 2.9036914504509926e-08 3.105000192013888e-08 3.025304747732175e-08 2.8588438414463837e-08
519 5190 9.936681285366713e-06 0 0 2.1769706272903234e-08 0.00012119177719874742 1.0655523812163301e-07 3.099736339972033e-08 7.119893574006942e-05 2.6887488426448284e-08 2.887298851716044e-08 2.7494969351398347e-08 2.5819590194791535e-08
